gene,final_score,omics_score,ml_importance_score,literature_score,pathway_score
ENSG00000141338.14,73.3091985160628,97.66988543907878,99.69092441697106,75.0,8.860759493670885
ENSG00000230316.7,69.83479502793563,87.87407663980254,91.8516437201461,85.0,0.0
ENSG00000167755.15,68.92864729799868,72.75159875438455,97.33071087384097,75.0,37.9746835443038
ENSG00000104332.12,68.80785326273445,52.41420690639601,96.45967968530485,75.0,78.48101265822784
ENSG00000065325.13,66.24300612825982,70.44048913280702,99.97190221972464,75.0,27.848101265822784
ENSG00000168748.14,66.21847383110969,64.04302002081218,100.0,75.0,40.50632911392405
ENSG00000091138.13,65.94706080397327,64.50315889033267,97.9769598201742,75.0,39.24050632911392
ENSG00000214039.9,65.7644596258068,78.681660444118,87.91795448159596,85.0,0.0
ENSG00000166292.12,65.15778391138673,55.466193589343845,98.76369766788424,85.0,37.9746835443038
ENSG00000107562.16,64.41926706625517,25.74930420306667,93.79039055914583,85.0,96.20253164556962
ENSG00000185269.12,63.65399260139508,59.84253429352614,96.60016858668166,85.0,22.78481012658228
ENSG00000170419.11,63.54853625654644,53.97833894482924,99.12896881146389,95.0,17.72151898734177
ENSG00000183034.13,63.4708458682597,71.75900991927904,99.88760887889858,75.0,11.39240506329114
ENSG00000152785.8,63.37397263830682,66.03135766481644,99.04467547063783,75.0,22.78481012658228
ENSG00000044012.4,59.08937981575902,61.536598411396156,99.49423995504355,75.0,10.126582278481013
ENSG00000169035.12,58.42546653494494,51.046349746512256,94.68951952795729,85.0,15.18987341772152
ENSG00000166869.3,57.341891892715694,46.628338980582626,93.93087946052262,85.0,18.9873417721519
ENSG00000186462.9,57.02501869684758,49.469865858212586,99.26945771284068,75.0,24.050632911392405
ENSG00000133742.14,56.79441342651272,59.85655526025783,98.45462208485529,75.0,2.5316455696202533
ENSG00000062038.14,56.682536889265315,30.26284988247593,99.63472885642034,85.0,45.56962025316456
ENSG00000168309.18,56.42017540274375,29.310496800861735,95.75723517842091,85.0,48.10126582278481
ENSG00000232679.2,56.349346388936404,53.85840390434438,93.05984827198651,85.0,0.0
ENSG00000122641.11,56.32545769016232,26.63749159399532,97.52739533576847,75.0,67.08860759493672
ENSG00000137872.17,56.101718867751146,26.76725149092316,97.30261309356561,75.0,65.82278481012658
ENSG00000248144.6,55.68283761492865,56.05062407882809,97.49929755549311,75.0,5.063291139240507
ENSG00000066468.23,54.957680393450424,25.711726351653624,87.55268333801631,75.0,67.08860759493672
ENSG00000163347.6,54.90721836934145,24.874830825953904,98.37032874402922,85.0,48.10126582278481
ENSG00000016602.9,54.837794222177585,57.81615836924103,96.79685304860915,65.0,12.658227848101266
ENSG00000168079.17,54.804507026223405,100.0,99.94380443944928,0.0,24.050632911392405
ENSG00000123500.10,54.536079871062114,51.22808864518634,95.19527957291373,75.0,10.126582278481013
ENSG00000100604.13,54.496281231364954,83.19712217636693,98.81989322843495,15.0,34.177215189873415
ENSG00000167080.9,54.47204540587982,42.49744148692897,89.35094127563923,85.0,15.18987341772152
ENSG00000175497.17,54.45152353398081,54.37218629484154,86.45686990727732,65.0,22.78481012658228
ENSG00000169252.6,54.33206879158933,28.357411709945975,90.58724360775498,65.0,72.15189873417721
ENSG00000269404.7,54.3266866956365,51.50752645309853,99.57853329586963,75.0,6.329113924050633
ENSG00000197273.4,54.320592728367444,57.219997368949805,99.07277325091319,65.0,10.126582278481013
ENSG00000165072.10,53.805987656631196,49.74145414483235,98.90418656926103,75.0,7.59493670886076
ENSG00000182271.13,53.70482236174681,92.25774165025638,99.6628266366957,0.0,34.177215189873415
ENSG00000142959.5,53.55047866278596,46.31815606812078,99.91570665917394,75.0,12.658227848101266
ENSG00000103375.11,53.48233006016978,39.908565751005604,94.49283506602978,75.0,27.848101265822784
ENSG00000104371.5,53.270010090108116,34.725511423569465,93.22843495363867,85.0,22.78481012658228
ENSG00000196660.11,53.25442212490902,37.83825885401554,97.5835908963192,65.0,44.303797468354425
ENSG00000226320.6,53.251590138459406,46.08591549787652,93.17223939308793,85.0,0.0
ENSG00000176533.13,52.96679520219949,33.8206721935618,96.34728856420342,85.0,21.518987341772153
ENSG00000170373.8,52.565621685158185,39.23185700204473,98.53891542568137,85.0,7.59493670886076
ENSG00000143171.13,52.343357505320334,36.52096342979085,99.18516437201461,75.0,26.582278481012654
ENSG00000141668.10,52.30840166927897,33.89490382499835,99.21326215228997,75.0,31.645569620253166
ENSG00000138669.9,52.15364132974993,20.845658269761984,97.07783085136275,85.0,43.037974683544306
ENSG00000171714.12,52.09947070668216,80.64722510733586,98.08935094127564,25.0,12.658227848101266
ENSG00000135220.11,51.85556791534982,47.80935861168219,89.66001685866817,75.0,6.329113924050633
ENSG00000162761.14,51.732396762753424,22.902179767219803,89.32284349536387,75.0,55.69620253164557
ENSG00000131096.10,51.545591506475354,58.89718482961823,99.29755549311604,45.0,22.78481012658228
ENSG00000164379.7,51.5445866400668,40.89529686112067,99.01657769036247,75.0,13.924050632911392
ENSG00000154645.14,51.44652835299052,22.141245214087007,87.35599887608879,85.0,41.77215189873418
ENSG00000101441.4,51.27724785648693,35.847226185154774,91.59876369766789,85.0,11.39240506329114
ENSG00000071203.9,51.23468187756442,41.835922224080605,97.21831975273953,75.0,11.39240506329114
ENSG00000169860.7,50.819585172395875,32.48994247651697,98.93228434953639,45.0,72.15189873417721
ENSG00000128610.12,50.70471818444728,63.93830642814421,87.49648777746557,20.0,51.89873417721519
ENSG00000112175.8,50.55462304200042,25.77534641283713,83.39421185726327,65.0,62.0253164556962
ENSG00000178773.15,50.4917013244908,35.481465566838544,97.86456869907278,85.0,5.063291139240507
ENSG00000166501.14,50.34415244029489,21.871034249644786,74.12194436639506,65.0,73.41772151898735
ENSG00000104112.9,50.30128554080811,45.21268280397307,97.16212419218881,75.0,0.0
ENSG00000165197.5,49.99063151353982,21.03237510695267,97.10592863163811,75.0,46.835443037974684
ENSG00000082397.17,49.97599535709592,35.7387878350522,95.98201742062376,65.0,32.91139240506329
ENSG00000135298.14,49.8626795425342,25.39773779843628,90.6434391683057,65.0,55.69620253164557
ENSG00000139800.8,49.62373440582563,36.10158671789773,66.45125035122226,85.0,15.18987341772152
ENSG00000115507.10,49.58291452088814,26.10627300378991,95.8977240797977,85.0,20.253164556962027
ENSG00000127951.8,49.56876366073332,34.78052307766226,96.12250632200056,75.0,17.72151898734177
ENSG00000235026.6,49.54682568916896,38.376406734863956,86.96262995223377,85.0,0.0
ENSG00000064205.10,49.51063593485633,39.75809598486402,95.50435515594268,65.0,22.78481012658228
ENSG00000113805.8,49.43180926174695,46.06510525857101,79.99438044394492,75.0,2.5316455696202533
ENSG00000163586.10,49.409868851336334,37.255572751115686,82.1017139645968,75.0,18.9873417721519
ENSG00000233532.6,49.05537392847359,35.50405718701708,93.5375105366676,85.0,0.0
ENSG00000197587.11,49.02477233507981,27.19125798477896,88.50800786737848,85.0,18.9873417721519
ENSG00000196616.14,48.879514500339866,95.0886073853598,98.3141331834785,0.0,5.063291139240507
ENSG00000164270.18,48.8404113258335,42.80070305610195,93.59370609721832,45.0,44.303797468354425
ENSG00000204936.10,48.82436851410808,30.366148539405728,95.08288845181231,72.0,27.848101265822784
ENSG00000154165.5,48.72948691340933,35.75755323516668,91.03680809216071,65.0,29.11392405063291
ENSG00000137673.9,48.59830316156028,30.11775295300067,94.94239955043552,75.0,22.78481012658228
ENSG00000079689.14,48.58524013643225,81.3434713740475,99.71902219724642,0.0,30.37974683544304
ENSG00000129167.9,48.555759098081175,21.392372019728928,91.82354593987075,85.0,26.582278481012654
ENSG00000164283.13,48.546339606789815,29.419575351707998,99.74711997752178,75.0,21.518987341772153
ENSG00000099953.10,48.27154971920303,26.786891590590834,95.25147513346445,85.0,12.658227848101266
ENSG00000104888.10,48.205280897469805,23.80206965416174,98.17364428210172,65.0,46.835443037974684
ENSG00000167767.14,48.18079958209783,34.820790323890996,99.8033155380725,75.0,8.860759493670885
ENSG00000182938.7,47.9701673885136,25.83043819308042,98.59511098623209,85.0,11.39240506329114
ENSG00000111404.7,47.69944835901421,38.34281870590866,98.62320876650745,75.0,0.0
ENSG00000135549.15,47.59147018058618,34.8450962921937,98.87608878898567,75.0,6.329113924050633
ENSG00000004799.8,47.39833891157839,22.41422055973527,98.56701320595673,75.0,30.37974683544304
ENSG00000100448.4,46.98324738979265,53.150768770931,93.62180387749368,25.0,44.303797468354425
ENSG00000104435.14,46.878055842250525,77.806764261962,99.3256532733914,0.0,29.11392405063291
ENSG00000228705.2,46.805069639914365,29.506000876970507,95.02669289126159,85.0,0.0
ENSG00000228742.11,46.75008826709079,36.23634738871601,97.55549311604383,75.0,0.0
ENSG00000185432.12,46.65864097624535,38.564564924741674,99.60663107614498,65.0,8.860759493670885
ENSG00000271447.6,46.64898119447407,26.10916611496192,94.01517280134868,75.0,21.518987341772153
ENSG00000142875.19,46.638416492096795,25.900678964493885,84.23714526552402,65.0,41.77215189873418
ENSG00000137727.12,46.523318594136796,37.98671650092026,98.03315538072492,65.0,10.126582278481013
ENSG00000163106.11,46.25093060296153,27.217905392811115,98.2579376229278,75.0,15.18987341772152
ENSG00000171431.4,46.047289624178916,26.399016026616152,96.96543973026131,75.0,16.455696202531644
ENSG00000128482.16,46.01908481426679,20.988414160072573,87.94605226187132,75.0,31.645569620253166
ENSG00000175785.13,45.996332397601925,41.634199917859824,98.42652430457994,65.0,0.0
ENSG00000145384.4,45.91559365632563,27.497223370294698,84.04046080359652,85.0,5.063291139240507
ENSG00000007306.15,45.67394316084196,28.644255720436757,96.90924416971059,75.0,10.126582278481013
ENSG00000236081.1,45.238362413393546,25.757819492320618,94.35234616465299,85.0,0.0
ENSG00000179915.24,45.09069470813148,41.10131574820969,96.628266366957,0.0,94.9367088607595
ENSG00000105696.9,45.02290675895185,20.703795932345333,92.16071930317506,85.0,10.126582278481013
ENSG00000115263.15,44.94829620712773,46.34871488126234,97.94886203989884,25.0,45.56962025316456
ENSG00000119121.22,44.89570371346372,24.820284923772963,94.29615060410228,75.0,15.18987341772152
ENSG00000251026.2,44.86530429663165,89.98006321418377,88.73279010958134,0.0,0.0
ENSG00000160801.14,44.81010149922159,21.718369969720573,90.27816802472604,65.0,37.9746835443038
ENSG00000119147.10,44.71858024138572,31.582449550686704,95.47625737566732,65.0,15.18987341772152
ENSG00000184434.8,44.680296065011845,23.803392201752676,93.6779994380444,75.0,16.455696202531644
ENSG00000163710.9,44.667060369050446,31.828141709043845,89.29474571508851,75.0,2.5316455696202533
ENSG00000030304.14,44.479910826850286,53.24744281735424,98.20174206237708,15.0,44.303797468354425
ENSG00000172318.5,44.410581051393336,30.942510509910704,95.33576847429053,75.0,0.0
ENSG00000198846.6,44.34538776586879,26.141730802275525,70.46923293059848,65.0,36.708860759493675
ENSG00000170381.14,44.34171648813698,52.21724696456016,95.30767069401517,0.0,69.62025316455697
ENSG00000229404.6,44.21198216650371,24.997151257787795,87.13121663388593,85.0,0.0
ENSG00000180875.5,44.096158977019634,74.22028796790643,98.51081764540601,0.0,22.78481012658228
ENSG00000140297.13,44.08673000517836,20.547245128111236,80.89350941275639,85.0,11.39240506329114
ENSG00000105219.10,44.05175477254571,22.987984852128545,93.56560831694296,85.0,0.0
ENSG00000114455.13,43.878482494250086,20.793651293794742,95.16718179263837,75.0,17.72151898734177
ENSG00000168546.11,43.8696706477893,41.465627958741486,99.85951109862322,45.0,18.9873417721519
ENSG00000172572.7,43.76337855747813,31.42800547194586,85.78252318066872,45.0,45.56962025316456
ENSG00000124205.18,43.68049683333679,35.51552464742447,97.27451531329025,0.0,98.73417721518987
ENSG00000162461.8,43.66230395719303,25.626994345840547,98.98847991008711,75.0,5.063291139240507
ENSG00000259823.6,43.591364530565656,29.736691279892753,89.4352346164653,75.0,1.2658227848101267
ENSG00000145506.14,43.42491651037021,20.376941067326186,94.83000842933407,75.0,16.455696202531644
ENSG00000139910.20,43.351784841407714,30.39994591884217,89.06996347288563,65.0,13.924050632911392
ENSG00000167434.10,43.217679669998844,61.95852673109486,96.68446192750773,25.0,6.329113924050633
ENSG00000254560.6,42.98439655652108,20.39685820782418,93.25653273391403,85.0,0.0
ENSG00000205038.12,42.939344372761695,32.85092440976923,92.863163810059,65.0,5.063291139240507
ENSG00000123560.14,42.920234414433246,47.180672534566185,98.70750210733353,0.0,70.88607594936708
ENSG00000168824.14,42.80144152551818,21.032936651564548,80.52823826917674,65.0,34.177215189873415
ENSG00000174992.8,42.76400238279035,80.91040074857217,96.40348412475414,0.0,3.79746835443038
ENSG00000039987.7,42.70335297525894,32.77219214148456,22.843495363866253,75.0,24.050632911392405
ENSG00000036672.16,42.698025631904805,22.79050156931426,97.7802753582467,65.0,21.518987341772153
ENSG00000170369.4,42.691195142037714,23.54902188897523,92.5259904467547,75.0,7.59493670886076
ENSG00000197614.11,42.65536627946622,22.438059852726752,86.48496768755268,75.0,12.658227848101266
ENSG00000249948.6,42.5174812705115,27.410941164477688,90.53104804720427,75.0,0.0
ENSG00000226629.1,42.2040572161071,32.09029195850322,98.67940432705817,65.0,0.0
ENSG00000173597.9,42.142376210140625,26.834119397954794,86.17589210452374,65.0,16.455696202531644
ENSG00000134240.12,41.983867392753666,20.119999217654765,63.7257656645125,75.0,25.31645569620253
ENSG00000129455.15,41.97132823531104,43.91828096685074,90.55914582747963,25.0,39.24050632911392
ENSG00000175161.14,41.7728988258771,31.152173548095497,95.58864849676876,65.0,1.2658227848101267
ENSG00000117115.13,41.60986267094047,24.661111413249838,93.84658611969654,45.0,44.303797468354425
ENSG00000080493.18,41.43659112671387,59.25922690005012,98.84799100871031,0.0,39.24050632911392
ENSG00000179914.5,41.29847385720549,35.662847160219144,47.48524866535544,65.0,13.924050632911392
ENSG00000112936.19,41.24660769261144,28.625395818252937,90.3062658050014,65.0,6.329113924050633
ENSG00000134201.12,41.177940831225044,29.714661013156736,97.9207642596235,65.0,0.0
ENSG00000275395.6,40.987423923162865,26.332355818022364,79.54481595953919,75.0,0.0
ENSG00000034971.17,40.636486844380315,38.172784255753925,97.47119977521776,20.0,48.10126582278481
ENSG00000197085.11,40.585812218728044,30.104949203746216,60.43832537229559,75.0,0.0
ENSG00000005249.13,40.529550619376224,29.332530842599404,77.01601573475696,45.0,37.9746835443038
ENSG00000213088.12,40.405763441897996,25.633225759329004,76.14498454622085,65.0,15.18987341772152
ENSG00000172020.13,40.31796268911632,23.56679275961669,85.30486091598763,45.0,44.303797468354425
ENSG00000253549.6,40.2085967159096,20.74662525423031,94.09946614217478,75.0,0.0
ENSG00000105989.10,40.0383058790815,22.27682377061926,97.41500421466705,35.0,54.43037974683544
ENSG00000100146.18,39.84760040733917,30.233599949209605,91.14919921326215,25.0,55.69620253164557
ENSG00000122756.15,39.81396024556055,36.67331508105721,95.81343073897162,35.0,25.31645569620253
ENSG00000174358.16,39.805616373234564,23.211233111233458,74.76819331272829,65.0,17.72151898734177
ENSG00000072133.11,39.65347187921991,22.24428625443559,64.45630795167182,65.0,24.050632911392405
ENSG00000102409.10,39.524104192115,24.267120606691943,80.38774936779994,65.0,11.39240506329114
ENSG00000178776.5,39.29871101798877,20.220997831569292,87.10311885361057,75.0,0.0
ENSG00000073711.11,39.08945177532111,29.353376273745805,0.0,65.0,39.24050632911392
ENSG00000164176.13,39.00028068973183,23.135306986083506,87.27170553526271,65.0,7.59493670886076
ENSG00000169432.18,38.83702286988784,56.205841022763956,97.72407979769598,0.0,32.91139240506329
ENSG00000157005.4,38.80726942156073,34.118558208957126,98.117448721551,25.0,39.24050632911392
ENSG00000088992.18,38.78159532152045,31.174261563606002,84.3214386063501,25.0,51.89873417721519
ENSG00000064787.13,38.71198780339744,21.480323576091873,91.00871031188537,65.0,7.59493670886076
ENSG00000135374.11,38.65819209909047,21.024817175678486,62.292778870469235,75.0,7.59493670886076
ENSG00000018625.15,38.62772791598161,28.29811574671902,95.86962629952234,0.0,88.60759493670885
ENSG00000144619.15,38.506801977969396,24.856429687330863,91.65495925821861,25.0,59.49367088607595
ENSG00000183454.18,38.34783425018318,21.605511838552946,84.96768755268333,15.0,83.54430379746836
ENSG00000118526.7,38.30054647676463,21.779847204569805,0.0,75.0,35.44303797468354
ENSG00000135406.14,38.29573684610762,24.384677883743347,90.41865692610284,65.0,0.0
ENSG00000150471.16,38.20518981796219,37.33734296726848,91.87974150042146,25.0,32.91139240506329
ENSG00000184564.11,38.09000587204369,20.525647591501624,0.0,65.0,51.89873417721519
ENSG00000111846.19,38.02349456659463,48.67321353102236,99.4661421747682,0.0,43.037974683544306
ENSG00000185915.5,37.859756635988155,27.418076613853504,73.92525990446754,65.0,0.0
ENSG00000118432.12,37.72490933004149,31.357240443587447,94.85810620960945,0.0,78.48101265822784
ENSG00000179520.11,37.720975792474725,25.03156354177843,98.28603540320314,25.0,51.89873417721519
ENSG00000152932.8,37.69572720337958,26.691849654018572,0.0,85.0,7.59493670886076
ENSG00000231172.2,37.507500404701645,70.49676449868863,93.08794605226187,0.0,0.0
ENSG00000016490.16,37.470423572242815,63.92317712978828,78.50519808935094,0.0,20.253164556962027
ENSG00000162992.4,37.45250590233953,23.979926198936603,89.49143017701601,20.0,64.55696202531645
ENSG00000089199.10,37.29500975901567,38.19565781575864,94.91430177016017,35.0,10.126582278481013
ENSG00000153993.13,37.212450694476026,42.97030749027758,83.7875807811183,0.0,58.22784810126582
ENSG00000108231.14,36.95955217629913,41.61107558872353,99.35375105366676,0.0,51.89873417721519
ENSG00000108381.11,36.890086440550256,43.3591349236874,99.83141331834786,15.0,25.31645569620253
ENSG00000159263.16,36.876878573943465,59.93443308930219,98.6513065467828,0.0,15.18987341772152
ENSG00000114200.10,36.547559211332576,31.25721379758819,96.71255970778309,15.0,49.36708860759494
ENSG00000166206.15,36.465102719738226,44.70272144593595,84.57431862882832,0.0,50.63291139240506
ENSG00000211890.4,36.3263503000011,39.686562829647514,91.54256813711716,25.0,18.9873417721519
ENSG00000015592.16,36.16706779851819,21.392151198949815,95.53245293621804,45.0,22.78481012658228
ENSG00000071991.9,36.0064385352739,29.370829924990886,87.32790109581343,45.0,10.126582278481013
ENSG00000162706.13,35.98297532371665,64.64062694498435,98.73559988760888,0.0,1.2658227848101267
ENSG00000105894.12,35.87685883112316,24.59883755052638,93.28463051418939,0.0,83.54430379746836
ENSG00000172348.15,35.80834156711724,20.7075627785526,0.0,85.0,10.126582278481013
ENSG00000125851.10,35.80731981942227,39.558601190675304,99.52233773531891,25.0,12.658227848101266
ENSG00000189056.14,35.712141607804554,21.42421465452122,71.42455745996065,0.0,100.0
ENSG00000158270.12,35.60059602931895,23.573198987407082,83.67518966001685,45.0,21.518987341772153
ENSG00000162409.11,35.4281271370146,22.945964713902015,61.67462770441136,45.0,32.91139240506329
ENSG00000168447.11,35.36375147267986,37.57871582305282,96.99353751053667,0.0,53.16455696202531
ENSG00000143867.7,35.361489173747316,21.632126767047783,83.22562517561113,25.0,54.43037974683544
ENSG00000162896.6,35.1684575401878,24.752625634927526,17.16774374824389,65.0,20.253164556962027
ENSG00000243064.8,35.01116970614676,29.684077679247196,96.37538634447878,45.0,0.0
ENSG00000106809.11,34.9307552706121,54.06951962257007,95.05479067153695,0.0,18.9873417721519
ENSG00000277586.4,34.84208053252383,26.982442484954632,88.59230120820455,0.0,75.9493670886076
ENSG00000135218.19,34.70756798924319,35.76264598774014,97.69598201742062,0.0,53.16455696202531
ENSG00000105464.3,34.588792896294905,23.158702660710166,96.29109300365272,0.0,78.48101265822784
ENSG00000205221.12,34.49265873174308,20.768944854332698,86.3444787861759,45.0,20.253164556962027
ENSG00000104267.10,34.40839296421736,29.923319505659723,97.80837313852206,0.0,63.29113924050633
ENSG00000109132.7,34.37156976814055,26.835291235094523,97.13402641191345,0.0,69.62025316455697
ENSG00000164530.15,34.23686201028492,50.422714740608754,97.6397864568699,0.0,21.518987341772153
ENSG00000169862.19,34.11294923866529,40.42960190862504,98.39842652430458,0.0,40.50632911392405
ENSG00000164128.7,34.03244122244439,20.508318245984388,0.0,65.0,31.645569620253166
ENSG00000108405.4,33.98919368809696,27.710325992394296,0.0,35.0,62.0253164556962
ENSG00000162374.18,33.94889647529919,20.927255041520663,94.32424838437763,15.0,58.22784810126582
ENSG00000092009.10,33.558279005440546,39.141268556526946,98.00505760044956,0.0,40.50632911392405
ENSG00000018236.15,33.51467331059326,28.488384437028174,89.54762573756673,0.0,65.82278481012658
ENSG00000144290.17,33.322221546623496,22.951699669141593,92.04832818207362,0.0,74.68354430379746
ENSG00000157404.16,32.99564839396614,21.927694435714002,47.87861758921046,15.0,74.68354430379746
ENSG00000138678.11,32.94115138175144,21.039587315138075,0.0,75.0,10.126582278481013
ENSG00000121871.4,32.932033270315706,30.865797588527876,94.46473728575442,0.0,55.69620253164557
ENSG00000188641.14,32.79103854632062,20.620824800755187,20.427086260185444,75.0,0.0
ENSG00000113594.10,32.67818981374182,35.24552237171463,95.42006181511661,20.0,15.18987341772152
ENSG00000134121.10,32.564676998685826,33.14495208819418,86.73784771003092,0.0,53.16455696202531
ENSG00000105492.16,32.52238789249034,21.258501376795483,0.0,75.0,7.59493670886076
ENSG00000162670.11,32.50982151116901,39.85958157338491,94.77381286878337,0.0,35.44303797468354
ENSG00000120149.9,32.29309479532452,23.14425120970046,91.68305703849396,15.0,46.835443037974684
ENSG00000174015.10,32.24754605707608,57.80346755909929,91.26159033436359,0.0,0.0
ENSG00000111863.13,32.15964509576068,34.77783169402201,91.34588367518967,0.0,45.56962025316456
ENSG00000147655.12,32.05201246358599,38.231083580886924,99.24135993256533,0.0,34.177215189873415
ENSG00000171916.17,32.03666537270354,20.19098819586196,84.34953638662546,45.0,10.126582278481013
ENSG00000198597.9,31.912387116448848,40.58785423696631,93.48131497611689,0.0,31.645569620253166
ENSG00000198121.13,31.9105391174215,47.49786678089552,0.0,0.0,64.55696202531645
ENSG00000146469.13,31.827012195896753,44.43881420263235,92.41359932565328,0.0,24.050632911392405
ENSG00000173237.4,31.805569087280645,36.64197835180655,96.48777746558022,25.0,0.0
ENSG00000261650.1,31.616369181253354,56.8507009806692,88.7608878898567,0.0,0.0
ENSG00000137077.8,31.395549732925538,27.054020280720632,74.0938465861197,0.0,65.82278481012658
ENSG00000101938.15,31.19585930483855,34.89298834126809,91.37398145546501,0.0,40.50632911392405
ENSG00000092421.17,31.070420339906157,24.913576680161498,79.40432705816241,0.0,65.82278481012658
ENSG00000136546.16,31.03474661507649,35.980811643875924,90.47485248665356,0.0,37.9746835443038
ENSG00000060718.22,30.885376742155163,41.93863489425175,98.06125316100028,0.0,21.518987341772153
ENSG00000103888.17,30.75143214451019,31.25240887945545,98.96038212981175,0.0,41.77215189873418
ENSG00000211895.5,30.556874030645453,26.55537004892486,86.37257656645126,25.0,18.9873417721519
ENSG00000178473.7,30.455993629032292,22.317032098444916,84.40573194717618,20.0,35.44303797468354
ENSG00000172987.13,30.36018638334821,45.991712610644484,99.38184883394212,0.0,10.126582278481013
ENSG00000206579.9,30.240661278337292,28.86199602432939,96.7687552683338,25.0,7.59493670886076
ENSG00000047457.14,30.019686523254084,26.74862074189381,72.63276201180106,25.0,22.78481012658228
ENSG00000169313.10,29.776122587753285,22.8839917600174,92.30120820455184,0.0,56.9620253164557
ENSG00000132872.12,29.501768874634323,22.259904810420554,86.99072773250913,0.0,59.49367088607595
ENSG00000240498.9,29.434731769375567,35.81741527994106,98.48271986513065,15.0,3.79746835443038
ENSG00000167701.14,29.391770634313332,24.7724935474174,96.85304860915987,20.0,18.9873417721519
ENSG00000172260.15,29.35883111242817,21.41929636757424,93.98707502107332,0.0,56.9620253164557
ENSG00000109182.12,29.27407940336314,38.85869163156504,94.26805282382692,0.0,21.518987341772153
ENSG00000183690.13,29.273266626425382,36.51467413645907,93.50941275639224,0.0,26.582278481012654
ENSG00000171951.5,29.173206577482034,24.04861835862215,84.71480753020512,15.0,32.91139240506329
ENSG00000078549.15,29.131643246235896,24.87846773516714,85.47344759763979,0.0,53.16455696202531
ENSG00000138722.10,29.045123604555748,33.658308742859944,85.50154537791515,15.0,12.658227848101266
ENSG00000173175.15,29.034281551165293,24.62172594356245,88.05844338297274,0.0,51.89873417721519
ENSG00000166482.12,29.00970165006526,21.75253880902755,75.3020511379601,35.0,11.39240506329114
ENSG00000146013.11,28.954819086991776,25.437435217879568,94.12756392245014,0.0,46.835443037974684
ENSG00000143196.5,28.921747538280965,25.10038696343567,96.0944085417252,25.0,8.860759493670885
ENSG00000125675.18,28.85448948391241,27.675398773178856,91.76735037932004,0.0,43.037974683544306
ENSG00000133800.9,28.652405674316316,32.07092672700383,95.13908401236303,5.0,24.050632911392405
ENSG00000163295.5,28.623048312371594,27.757738329237597,97.66788423714526,25.0,1.2658227848101267
ENSG00000168477.19,28.50434237120153,23.560961561430933,76.87552683338016,0.0,56.9620253164557
ENSG00000162460.7,28.469000999166724,28.44104703289854,95.92582186007306,25.0,0.0
ENSG00000169347.17,28.281472704833973,32.74878670195924,89.09806125316099,15.0,8.860759493670885
ENSG00000147724.12,28.231470051702754,45.69106625035832,99.55043551559427,0.0,0.0
ENSG00000133083.15,28.109986590564553,24.684539639118864,76.03259342511942,0.0,53.16455696202531
ENSG00000244355.7,28.03869687903108,44.165869850417174,65.74880584433829,0.0,18.9873417721519
ENSG00000029559.7,27.9863984643881,24.493433287741016,88.78898567013206,15.0,24.050632911392405
ENSG00000092051.17,27.918902802146405,21.130834564131273,90.86822141050857,0.0,51.89873417721519
ENSG00000163497.3,27.83218940688895,32.1329790211863,99.15706659173925,0.0,25.31645569620253
ENSG00000167916.5,27.831393742420317,26.940760774188437,97.89266647934814,20.0,6.329113924050633
ENSG00000141431.12,27.814191714780765,24.416334917711513,82.69176735037932,25.0,11.39240506329114
ENSG00000170091.11,27.721880037544757,34.74007342088804,97.75217757797134,0.0,20.253164556962027
ENSG00000211652.2,27.72167302024663,24.170989291238495,82.74796291093004,25.0,11.39240506329114
ENSG00000150625.16,27.605852977261495,22.82010332994102,78.44900252880022,0.0,53.16455696202531
ENSG00000153823.19,27.477205588733366,27.780956467414235,82.6355717898286,0.0,40.50632911392405
ENSG00000242366.3,27.415728768809686,33.636810549536555,96.5720708064063,0.0,21.518987341772153
ENSG00000163815.6,27.40238823655521,37.23305222788811,99.77521775779714,0.0,12.658227848101266
ENSG00000186198.4,27.287988389711913,36.482727900026944,99.10087103118853,0.0,13.924050632911392
ENSG00000263961.8,27.179855086445215,29.199775537503626,94.23995504355156,0.0,30.37974683544304
ENSG00000164120.14,27.138604651759348,28.43635161431804,96.88114638943523,0.0,30.37974683544304
ENSG00000048052.22,27.06175319026541,23.252510027423902,76.34166900814836,0.0,50.63291139240506
ENSG00000108244.17,27.025969807794304,41.332089951391325,92.27311042427648,0.0,6.329113924050633
ENSG00000149575.9,26.86394497503822,21.05949645511575,88.19893228434954,0.0,48.10126582278481
ENSG00000154721.15,26.6255902303018,26.490672379365243,89.40713683618993,0.0,35.44303797468354
ENSG00000170954.11,26.58559604266635,27.986160677975548,86.31638100590054,20.0,3.79746835443038
ENSG00000198074.10,26.55842088419426,36.83007399871374,92.94745715088509,0.0,12.658227848101266
ENSG00000205683.11,26.52190071590631,30.979351040728737,93.2003371733633,0.0,24.050632911392405
ENSG00000153446.16,26.497608513579486,42.29768804427464,95.78533295869627,0.0,0.0
ENSG00000050030.16,26.391171090316895,29.660657549629825,92.10452374262434,0.0,26.582278481012654
ENSG00000184144.12,26.38370450057562,23.30514136994766,89.60382129811745,0.0,40.50632911392405
ENSG00000176399.4,26.37070951324408,35.19473768991092,97.61168867659454,0.0,12.658227848101266
ENSG00000107295.10,26.363500713179768,22.141924235743367,83.92806968249509,0.0,45.56962025316456
ENSG00000242515.5,26.360396330192042,33.199264768167744,95.36386625456589,0.0,17.72151898734177
